url,address,name,online_order,book_table,rate,votes,location,rest_type,cuisines,approx_costfor_two_people,listed_intype,listed_incity,popularity_score,price_tier,locality_avg_rating,above_locality_avg,rest_type_count,cuisine_count,log_votes,approx_cost,dbscan_cluster
https://www.zomato.com/bangalore/box8-desi-meals-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjU3ODI4IiwiMTg1NTUxNTQiLCIxODc3Mjc0MCIsIjU2NDg4IiwxODE3MzA3OCwiMTg1NTYyNDgiLCIxODQ1NzYwNCIsIjE4Nzk2ODM0IiwiMTg2MzE4MDIiLCI1NjkxMyIsIjU2OTAxIiwiMTg2NTE4NDUiLCI1NjAyOCIsIjU4ODI4IiwiMTg3OTc3OTEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"Shbari Complex, Arakere Mico Layout, Govinda Reddy Layout, Off B G Road, Bannerghatta Road, Bangalore",BOX8- Desi Meals,1,0,4.1,427,Bannerghatta Road,"Takeaway, Delivery","North Indian, Mughlai, Fast Food",1000.0,Delivery,Bannerghatta Road,1750.6999999999998,high,3.4839285714285717,1,2,3,6.059123195581797,500.0,-1
https://www.zomato.com/bangalore/kitchens@jp-nagar-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjU2NDg4IiwiMTgxNzMwNzgiLCIxODU1NjI0OCIsIjE4NDU3NjA0IiwxODc5NjgzNCwiMTg2MzE4MDIiLCI1NjkxMyIsIjU2OTAxIiwiMTg2NTE4NDUiLCI1NjAyOCIsIjU4ODI4IiwiMTg3OTc3OTEiLCIxODI1NDU2OCIsIjE4NjA4Nzg1IiwiNTg4NzEiLCI1OTc5NiIsIjYwMTI0IiwiNTgzNTkiLCIxODcxMTgyNyIsIjE4ODk2NjcyIiwiMTg5MDExNjciLCI1MDMwNyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,"#35/4, 24th main JP Nagar 7th phase, Puttenahalli, JP Nagar, Bangalore",Kitchens@JP Nagar,1,0,3.9,488,JP Nagar,"Takeaway, Delivery","Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra",500.0,Delivery,Bannerghatta Road,1903.2,medium,3.649800796812749,1,2,8,6.192362489474872,250.0,-1
https://www.zomato.com/bangalore/brewsky-jp-nagar?context=eyJzZSI6eyJlIjpbIjE4ODk0Mzc3IiwiMTgxOTg4NzgiLCIxODc2NTg4OCIsIjE4ODE4ODAzIiw1NjYxOSwiMTg0NTgzOTgiLCI1ODgzMyIsIjUyODMxIiwiMTg3OTU1NDciLCI1MTg1MCIsIjE4Nzc5NjUxIiwiMTg2MTU4NDMiLCIxODU1MTk0MiIsIjE4NjczNDIzIiwiMTg5MDQ1NzAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"55, 5th Floor, Goenka Chambers, 19th Main Road, Jeewan Griha Colony, Phase 2, JP Nagar, Bangalore",Brewsky,1,1,4.4,4309,JP Nagar,Microbrewery,"Continental, American",300.0,Delivery,Bannerghatta Road,18959.6,low,3.649800796812749,1,1,2,8.368693183097793,150.0,-1
https://www.zomato.com/bangalore/indian-desi-momo-bommanahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTQyNzQ2IiwiMTg5MDE4ODAiLCIxODY2MzY5OCIsIjE4ODg0NTE2IiwxODgwNjc3MiwiMTg0MDc4OTkiLCIxODYyNTg4MiIsIjE4NjgxMzQxIiwiMTg2NDc4MjAiLCI1NzMwMSIsIjU0MjQ3IiwiMTg4MTI5NjUiLCIxODY0NDgxMCIsIjE4NzI3Mjc3IiwiMTg1OTMxMzgiLCIxODY3ODU0MyIsIjE4NzAwODkzIiwiMTg3MDk3NjYiLCIxODc4MTU5NSIsIjE4ODYyODYyIiwiNjAxNjAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"Devarachikkanahalli Main Road, Kaveri Nagar, Hongasandra, Near Bommanahalli, Bangalore",Indian Desi Momo,1,0,3.3,0,Bommanahalli,Takeaway,Momos,1700.0,Delivery,Bannerghatta Road,0.0,premium,3.295833333333333,1,1,1,0.0,850.0,-1
https://www.zomato.com/bangalore/watsons-jp-nagar?context=eyJzZSI6eyJlIjpbIjE4NjIwMzY5IiwiMTg1OTQ1NzMiLCIxODg5MzQzMyIsIjE4NjQ5NzQ3IiwxODIxNjY1MiwiMTg4Njc3NDMiLCIxODY5MTUxNiIsIjE4OTI4MTg1IiwiMTg0MTc1NjMiLCIxODg1MzYwOCIsIjU3NTk2IiwiNTU0NzAiLCIxODkzMzI3MCIsIjE4ODQ4NjgyIiwiMTg3MDY5MDEiLCIxODQ2MDA3NiIsIjE4Njc1Njg0IiwiMTg2NzkyODMiLCIxODM3Nzk0MSIsIjE4NjIyODAyIiwiMTg2NDI5MzMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"688, 2nd,Floor, 15th cross, 100ft Ring Road, Above Lathangi Ford Showroom, JP Nagar, Bangalore",Watson's,1,1,4.0,1010,JP Nagar,"Pub, Bar","Finger Food, Chinese, Continental",1200.0,Delivery,Bannerghatta Road,4040.0,high,3.649800796812749,1,2,3,6.918695219020472,600.0,-1
https://www.zomato.com/bangalore/tgi-fridays-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NTU4NDI0IiwiMTg1NDczNjgiLCI1NTY3OCIsIjE4ODcxMDQ4Iiw1MTgzMiwiNjA4OTYiLCIxODMwNDcyMSIsIjE4NzE1NDE4IiwiMTg5MjY3NDQiLCIxODYwMTYzNCIsIjE4MjI0NjUzIiwiMTg3MzkzNjIiLCIxODM1Mzc4NiIsIjE4MzA0NzQwIiwiMTg3NTQ4ODkiLCIxODgwNjkxMSIsIjE4NTQxNjQxIiwiMTg0ODc0NzkiLCIxODQ4MDAyNyIsIjE4NTc1NDg5IiwiMTg2NDA2NzgiLCIxODMwNTY0OCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,"4th Floor, Royal Meenakshi Mall, Hulimavu, Bannerghatta Road, Bangalore",TGI Fridays,1,1,3.9,1337,Bannerghatta Road,Lounge,"American, Burger, Italian, Steak",800.0,Delivery,Bannerghatta Road,5214.3,high,3.4839285714285717,1,1,4,7.198931240688173,400.0,-1
https://www.zomato.com/bangalore/three-dots-a-dash-jp-nagar?context=eyJzZSI6eyJlIjpbIjU5NDQ2IiwiNTAwNjciLCIxODY3NjY4OSIsIjU2NjE5IiwxODY1MTU0NSwiMTg3ODM1MjciLCI1ODc4NiIsIjUxNTQxIiwiMTgzODc0MTAiLCIxODkwMDA3MiIsIjYwNjgxIiwiMTg2MzExNTYiLCIxODYwNjA1NCIsIjE4NTcwMzA4IiwiNTY2MzUiLCIxODQ1NzAxMyIsIjE4NDU1NTc1Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==,"47/1, 4th Floor, 9th Cross, 1st Main, Miniforest, Phase 3, JP Nagar, Bangalore",Three Dots & A Dash,0,1,4.3,1196,JP Nagar,"Bar, Casual Dining","European, Continental",1000.0,Dine-out,Bannerghatta Road,5142.8,high,3.649800796812749,1,2,2,7.087573705557973,500.0,-1
https://www.zomato.com/bangalore/fusion-theory-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjUxODE1IiwxODkwMzQ5MiwiMTgyMjQ2NzYiLCI1OTI4OSIsIjU0MzMwIiwiNTE1MjMiLCI1NTAwMCIsIjU1Mzk3IiwiNTg2OTQiLCIxODg1OTU4MiIsIjU5MDkwIiwiMTgyMjQ2MzciXSwidCI6IlJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSBzZXJ2aW5nIEJ1ZmZldCJ9fQ==,"34/1, 3rd & 4th Floor, 36th Cross, 6th Main, 4th Block, Jayanagar, Bengaluru",Fusion Theory,0,1,3.8,0,Jayanagar,Casual Dining,"Chinese, Continental, North Indian, South Indian, Beverages",1400.0,Buffet,Basavanagudi,0.0,high,3.767613636363636,1,1,5,0.0,700.0,-1
https://www.zomato.com/bangalore/punjabi-by-nature-2-0-btm-bangalore?context=eyJzZSI6eyJlIjpbIjU5MjY2IiwiNjAzMDgiLCIxODgwMjQ5NyIsIjE4Njc1NDU5Iiw1Mjg1OSwiNTg2MjQiLCI1MzM0MCIsIjE4NjYzODczIiwiNTQxMjAiLCIxODY4ODAzOCIsIjE4NjU0MTA0IiwiMTg2ODg0NDkiLCIxODY4MjI4NiIsIjU4NjA3IiwiMTgzNjU3NTYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,"6, Krishna Nagar Industrial Area, Behind Forum Mall, BTM, Bangalore",Punjabi by Nature 2.0,1,1,4.2,3227,BTM,"Casual Dining, Microbrewery",North Indian,300.0,Delivery,Basavanagudi,13553.4,low,3.569241773962804,1,2,1,8.07961802938984,150.0,-1
https://www.zomato.com/bangalore/mudpipe-cafe-btm?context=eyJzZSI6eyJlIjpbIjE4NjA1MjkzIiwiNTM4MTAiLCI1NDUzMCIsIjE4MzQwODk1Iiw2MDgwMywiMTg4NjM0MjAiLCIxODU3MDY4NCIsIjE4NzEzODM5IiwiMTg0NzIwMTQiLCIxODQ4NzIxNSIsIjUzODI4IiwiMTg1OTMxMzgiLCIxODU4MTE5MSIsIjE4NzgxMTE1IiwiNTA4NDMiLCIxODY0Mjk5NiIsIjE4NzAyNTk0IiwiMTg4MjE3MzIiLCIxODg1OTU4MiIsIjUwMDE2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYXNhdmFuYWd1ZGkifX0=,"1, KDP Building, 4th Floor, Near Forum Mall, Above NEXA showroom, Hosur Road, BTM, Bangalore",Mudpipe Cafe,1,1,4.5,1872,BTM,Cafe,"Cafe, Continental, Burger",1500.0,Delivery,Basavanagudi,8424.0,high,3.569241773962804,1,1,3,7.535296702444088,750.0,-1
https://www.zomato.com/bangalore/chinese-house-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDg3MjE1IiwiNTM4MjgiLCIxODU5MzEzOCIsIjE4NTgxMTkxIiwxODc4MTExNSwiNTA4NDMiLCIxODY0Mjk5NiIsIjE4NzAyNTk0IiwiMTg4MjE3MzIiLCIxODg1OTU4MiIsIjUwMDE2IiwiMTg2MDU5ODciLCI2MDI3MCIsIjE4NTc0Mjc3IiwiMTg0MTc1OTYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,"671, 11th Main Road, 4th Block, Jayanagar, Bangalore",Chinese House,1,0,2.8,19,Jayanagar,Quick Bites,"Chinese, Thai, Momos",3000.0,Delivery,Basavanagudi,53.2,premium,3.767613636363636,0,1,3,2.995732273553991,1500.0,-1
https://www.zomato.com/bangalore/ascharya-hotel-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjUxNTE3IiwiMTg2MTc1MTEiLCI1NjIxOSIsIjYwMTM0IiwxODgxOTE4OSwiMTgzNDM2MzkiLCIxODM1NTI4MiIsIjYwNTI4IiwiNjA5MTkiLCIxODYwNTI2MyIsIjE4Njc4Mzg2IiwiNTc5OTUiLCIxODU2OTE1NyIsIjE4NzE5NTYzIiwiMTg4NjcxMjIiLCIxODQyMzQxNCIsIjE4NjA1MzA2IiwiMTg5MjI5MTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,"Plot 62, Nanjappa Layout, Adugodi Main Road, Adugodi, Koramangala 5th Block, Bangalore",Ascharya Hotel,1,0,3.3,10,Koramangala 5th Block,Quick Bites,"Mangalorean, South Indian",3000.0,Delivery,Basavanagudi,33.0,premium,3.9150943396226414,0,1,2,2.3978952727983707,1500.0,-1
https://www.zomato.com/bangalore/bakers77-jayanagar?context=eyJzZSI6eyJlIjpbIjE4MzQzNjM5IiwiMTgzNTUyODIiLCI2MDUyOCIsIjYwOTE5IiwxODYwNTI2MywiMTg2NzgzODYiLCI1Nzk5NSIsIjE4NTY5MTU3IiwiMTg3MTk1NjMiLCIxODg2NzEyMiIsIjE4NDIzNDE0IiwiMTg2MDUzMDYiLCIxODkyMjkxMyIsIjE4NjA1MzM3IiwiMTgzNzk2NzIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,"510, Marenahalli Road, TMC Layout, 5th Block, Jayanagar, Bangalore",Bakers77,1,0,4.0,35,Jayanagar,"Bakery, Quick Bites","Bakery, Fast Food",1900.0,Delivery,Basavanagudi,140.0,premium,3.767613636363636,1,2,2,3.58351893845611,950.0,-1
https://www.zomato.com/bangalore/nandhi-andhra-style-family-restaurant-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjA1MzM3IiwiMTgzNzk2NzIiLCI1MDI3NyIsIjE4NjkyNzY0IiwxODY4OTc1NCwiMTg3NzQzNzAiLCIxODY2NTk0NiIsIjE4MzIzNjIwIiwiMTg4NDgxOTMiLCIxODU4NTY3NCIsIjE4NTY2MTIxIiwiMTg3NDE4MzMiLCI1MjA4OCIsIjUyMjczIiwiNTE0NTgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,"670, HB Inspire, Aurobindo Marg, 11th Main Road, Jayanagar, Bangalore",Nandhi Andhra Style Family Restaurant,1,0,3.4,13,Jayanagar,Quick Bites,"Seafood, Biryani, South Indian, North Indian, Chinese, Kebab",1700.0,Delivery,Basavanagudi,44.2,premium,3.767613636363636,0,1,6,2.6390573296152584,850.0,-1
https://www.zomato.com/bangalore/apsara-ice-cream-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjUyOTU4IiwiMTg2NDEwNTkiLCIxODQxMjQzMyIsIjYxMDMxIiwxODY4NTU1OCwiNjA4ODUiLCI1NTEyMCIsIjU4MDQzIiwiMTg3ODk0NjAiLCIxODU1NjAyMSIsIjE4NDg3MTgzIiwiMTg3NDEzNDYiLCIxODc4MTUxNCIsIjYwMTAwIiwiMTgzNDM2MzkiLCIxODIzNzkxNyIsIjE4NDQ4MzM2IiwiMTg2NDAwMjIiLCIxODcwNjAzMCIsIjE4NzkwNDc4IiwiMTg5MTk1NzEiLCIxODQxMjEwOCIsIjE4NjA1MzM3Il0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,"146/C, 30th Cross, 6th C Main Road, Jayanagar, Bangalore",Apsara Ice Cream,0,0,4.1,59,Jayanagar,Dessert Parlor,"Ice Cream, Desserts",2100.0,Desserts,Basavanagudi,241.9,premium,3.767613636363636,1,1,2,4.0943445622221,1050.0,-1
https://www.zomato.com/bangalore/brahmins-coffee-bar-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4Njc2OTY4IiwiNTY4MjYiLCI1MDY2MyIsIjUxMDY1Iiw1MjA5OCwiMTg2NzY1NTEiLCI1MTczMyIsIjUyOTkzIiwiMTg3OTcxMzIiLCI1NTQ5MiIsIjUwMjAzIiwiMTg3MDk4MTkiLCIxODcyNzk0MSIsIjUwNjcxIiwiNTk2NzQiLCIxODgyMDQyNiIsIjU0MDg2IiwiNTcxNDMiLCI1OTY3MyIsIjU2MjYzIiwiNTE0MDMiLCIxODQ3MjAxNCIsIjUxNzk4IiwiMTg1OTU5MDIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,"Ranga Rao Road, Near Shankar Mutt, Shankarapura, Near Basavanagudi, Bangalore",Brahmin's Coffee Bar,0,0,4.8,2679,Basavanagudi,Quick Bites,South Indian,1100.0,Dine-out,Basavanagudi,12859.2,high,3.6814634146341465,1,1,1,7.893572073504902,550.0,-1
https://www.zomato.com/bangalore/adigas-jayanagar?context=eyJzZSI6eyJlIjpbIjU1OTk0IiwiNTQyODQiLCIxODU3MTE4NCIsIjE4NTgxMTQyIiwxODEwODAwNiwiMTg1NzE3ODgiLCI1MTcwOSIsIjU2MjE5IiwiMTgyMjE1NzAiLCIxODY0NTI2MCIsIjE4NDM5NjM3IiwiMTg1MDIxMzQiLCI1MTQ1OCIsIjE4NDQzMDc4IiwiNTI4OTQiLCI2MDQ5NiIsIjE4MjE2NjU2Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYXNhdmFuYWd1ZGkifX0=,"Near Saraswathi Memorial Trust, Ashoka Pillar, Jayanagar, Bangalore",Adiga's,0,0,3.3,55,Jayanagar,Quick Bites,South Indian,2500.0,Dine-out,Basavanagudi,181.5,premium,3.767613636363636,0,1,1,4.02535169073515,1250.0,-1
